15.9998554717284	36.9829989513644
16.9997109434569	36.9659979027288
17.9995664151853	36.9489968540932
18.9994218869137	36.9319958054576
19.9992773586422	36.9149947568219
20.9991328303706	36.8979937081863
21.9989883020990	36.8809926595507
22.9988437738275	36.8639916109151
23.9986992455559	36.8469905622795
24.9985547172843	36.8299895136439
25.9984101890128	36.8129884650083
26.9964482283375	36.7503779861662
26.0269258156949	36.5053753507036
27.0255229200448	36.4524242111130
26.0388813970955	36.2895177803248
27.0378249008959	36.2435626259351
26.0461247563664	36.1149903764398
27.0453108701152	36.0746529237233
26.0510065572364	35.9680746267266
27.0503696750275	35.9323904733972
26.0544896155823	35.8417102263788
27.0539851092501	35.8099492733430
26.0570681234773	35.7314857564854
27.0566644101859	35.7030733718915
26.0590283699526	35.6343541516723
27.0587025030421	35.6088271535767
26.0605494124569	35.5480784272092
27.0602843893879	35.5250572217493
26.0617493551281	35.4709482081209
27.0615323780411	35.4501177713782
26.0627092097500	35.4016174777196
27.0625305177304	35.3827137186082
26.0634862470081	35.3390039355259
27.0633383099032	35.3218035772590
26.0641219394948	35.2822227093065
27.0639988891020	35.2665355921658
26.0646469176643	35.2305406316349
27.0645441392304	35.2162037454854
26.0650841817652	35.1833435351430
27.0649980162043	35.1702163230488
26.0654512489404	35.1401121696438
27.0653787729377	35.1280727862474
26.0657616258799	35.1004040438118
27.0657004876429	35.0893463435022
26.0660258410171	35.0638394641620
27.0659741363245	35.0536705550873
26.0662521815421	35.0300906245113
27.0662083593262	35.0207288665916
26.0664472281666	34.9988729606968
27.0664100179715	34.9902463156011
26.0666162486400	34.9699382185510
27.0665846044428	34.9619828811674
26.0667634909542	34.9430688381730
27.0667365473360	34.9357280949870
26.0668924042561	34.9180733633603
27.0668694419690	34.9112966350325
26.0670058069692	34.8947826589851
27.0669862257110	34.8885246934184
26.0671060159146	34.8730467718039
27.0670893126679	34.8672669608837
26.0671949463079	34.8527323084472
27.0671806980089	34.8473941069680
26.0672741897999	34.8337202325587
27.0672620393932	34.8287906620120
26.0673450758159	34.8159040041654
27.0673347209775	34.8113532273367
26.0674087200890	34.7991880003675
27.0673999040603	34.7949889552788
26.0674660632984	34.7834861686983
27.0674585674028	34.7796142525004
26.0675179020106	34.7687208740032
27.0675115395149	34.7651536690774
26.0675649135919	34.7548219071160
27.0675595246506	34.7515389429797
26.0676076763710	34.7417256294573
